transaction_id,member_id,isbn,checkout_date,return_date,branch_id
TXN002623,M96266,978-1-602550-99-5,2024-05-27,2024-05-28,BR007
TXN002624,M34223,978-0-574419-73-6,2025-02-28,2025-03-06,BR012
TXN002625,M77045,978-0-187127-81-3,2023-12-15,2023-12-31,BR009
TXN002626,M48015,978-0-826830-62-3,2025-07-17,2025-08-02,BR002
TXN002627,M58147,978-0-239158-55-0,2025-08-07,2025-09-02,BR007
TXN002628,M24068,978-1-350675-92-6,2024-09-02,2024-09-03,BR014
TXN002629,M47148,978-0-116703-71-2,2023-11-30,2023-12-19,  BR010 
TXN002630,M49683,978-1-322086-79-8,2024-11-14,2024-12-04,BR011
TXN002631,M68258,978-1-322086-79-8,2025-09-02,2025-09-07,BR015
TXN002632,M71329,978-1-269662-68-0,2023-12-17,2023-12-23,BR008
TXN002633,M56890,978-0-576935-69-2,2024-10-28,2024-11-09,BR014
TXN002634,M78820,978-0-837290-61-4,2023-11-09,2023-11-14,BR002
TXN002635,M56119,978-0-928226-57-7,08/01/2025,2025-01-31,BR010
TXN002636,,978-1-838094-91-1,2024-04-01,2024-05-01,BR013
TXN002637,M61633,978-0-757776-19-9,2024-10-10,2024-10-23,BR014
TXN002638,M71833,978-1-824304-52-9,2025-08-06,2025-09-05,BR003
TXN002639,M76450,978-0-410997-64-0,2024-02-25,2024-03-19,BR009
TXN002640,M52477,978-1-831963-88-7,2023-12-15,2024-01-04,BR010
TXN002641,M62923,978-0-925954-97-8,2024-05-14,2024-05-20,BR001
TXN002642,M40369,978-0-750594-52-3,2024-09-29,2024-10-21,BR002
TXN002643,M72444,978-0-639740-96-6,2025-08-10,2025-09-05,BR004
TXN002644,M41013,978-1-154067-24-8,2024-06-10,2024-07-09,BR015
TXN002645,M60342,978-1-483349-69-5,2024-08-31,2024-09-02,BR007
TXN002646,M90203,978-0-483329-56-0,2024-02-25,2024-02-28,BR001
TXN002647,M67872,978-0-779658-81-7,2025-01-25,2025-01-26,BR010
TXN002648,M32815,978-0-687997-36-7,26/07/2024,2024-07-31,BR012
TXN002649,M93544,978-0-451199-40-9,2025-10-10,2025-10-26,BR004
TXN002650,M67345,978-0-780566-71-2,2024-02-13,2024-02-19,BR004
TXN002651,M66893,978-0-889759-38-1,2024-01-23,2024-01-26,BR013
TXN002652,M86298,978-1-322086-79-8,2025-03-09,,BR011
TXN002653,M14356,978-1-469844-44-2,2024-05-24,,BR015
TXN002654,M63480,978-1-390607-16-1,2025-01-28,,BR014
TXN002655,M34288,978-0-490923-54-6,2025-09-25,2025-10-12,BR015
TXN002656,M75034,978-1-609845-74-2,2025-02-08,2025-02-24,  BR004 
TXN002657,M75647,978-0-593002-78-0,2024-05-29,2024-06-26,BR010
TXN002658,M28071,978-1-573933-89-6,2024-05-13,2024-05-26,BR008
TXN002659,M19288,978-1-938759-96-3,2025-03-01,2025-03-11,BR003
TXN002660,M23226,978-0-297503-68-2,2024-11-05,,BR004
TXN002661,M80849,978-0-184064-60-9,2025-04-20,2025-04-30,BR004
TXN002662,M42949,978-0-402380-19-1,2025-02-12,,BR006
TXN002663,M30691,978-0-272769-45-4,2024-01-02,2024-01-10,BR002
TXN002664,M77863,978-0-830943-28-9,2024-03-15,2024-04-04,BR009
TXN002665,M17424,978-1-257808-36-6,2025-07-02,2025-07-18,BR015
TXN002666,M44478,978-0-407410-63-3,2024-05-01,2024-05-10,BR001
TXN002667,M36281,978-0-596925-54-3,2025-08-06,,BR013
TXN002668,M36769,978-1-565420-92-2,2025-03-19,2025-04-13,BR012
TXN002669,M96944,978-0-405677-34-2,2024-12-14,2024-12-17,  BR001 
TXN002670,M83905,978-0-123107-39-8,2025-03-07,2025-04-02,BR012
TXN002671,M14634,978-1-531690-84-7,2024-09-01,2024-09-21,BR002
TXN002672,M90272,978-1-787614-92-5,2024-04-19,2024-04-24,BR015
TXN002673,M45456,978-1-609763-85-5,2024-07-26,,BR002
TXN002674,M76532,978-1-580255-48-6,2025-05-13,2025-05-23,BR006
TXN002675,M39852,978-1-322086-79-8,2024-04-02,,BR001
TXN002676,M35712,978-0-927691-49-9,2025-06-05,2025-06-27,BR014
TXN002677,M12371,978-0-927607-43-8,2025-06-10,2025-06-23,BR001
TXN002678,M26415,978-0-607765-57-1,2024-12-31,2025-01-04,BR007
TXN002679,M67403,978-1-907141-16-4,2024-04-11,2024-04-23,BR010
TXN002680,M56109,978-0-470274-46-0,2023-11-29,2023-12-07,BR007
TXN002681,M40413,978-1-274444-89-9,2025-01-28,2025-02-21,BR001
TXN002682,M80283,978-0-846389-78-1,2024-10-01,,BR013
TXN002683,M42757,978-1-291134-32-2,2024-07-24,,BR002
TXN002684,M67482,978-0-269087-40-0,13/12/2023,2024-01-02,BR001
TXN002685,M95879,978-0-143150-50-3,2024-07-30,2024-08-12,BR005
TXN002686,M72744,978-0-562305-43-0,2024-01-22,,BR011
TXN002687,M42794,978-1-293458-36-5,06/07/2025,2025-07-30,BR004
TXN002688,M56787,978-0-797883-50-5,04/08/2025,2025-05-01,BR014
TXN002689,M49677,978-1-255130-57-5,2024-12-21,2025-01-18,BR013
TXN002690,M95674,978-1-666091-30-4,2024-04-30,2024-05-23,BR015
TXN002691,M80964,978-1-227391-13-3,23/12/2023,2024-01-06,BR001
TXN002692,M91509,978-1-623676-28-5,04/09/2024,2024-04-14,BR002
TXN002693,M78287,978-1-435772-29-8,2024-04-02,2024-04-06,BR012
TXN002694,M58809,978-0-874368-79-6,2024-01-10,2024-01-18,BR013
TXN002695,M67708,978-1-778684-47-0,2025-04-05,2025-04-06,BR008
TXN002696,M75392,978-1-403905-83-3,2023-11-14,2023-11-27,BR005
TXN002697,M49375,978-0-938416-82-1,2024-08-26,,BR002
TXN002698,M89920,978-1-455136-98-8,2023-10-18,2023-10-31,BR001
TXN002699,M68198,978-1-322086-79-8,2024-07-11,2024-08-02,  BR004 
TXN002700,M66503,978-0-867180-71-8,2024-09-23,2024-10-11,BR011
TXN002701,M55587,978-0-246195-96-8,2023-12-10,2024-01-08,BR015
TXN002702,M54068,978-0-423047-13-4,2024-06-29,2024-07-24,BR015
TXN002703,M87458,978-1-747518-38-6,2024-10-09,2024-11-05,  BR001 
TXN002704,M91465,978-1-474754-21-7,2024-03-20,2024-04-19,BR007
TXN002705,M17486,978-1-157706-87-8,2024-03-11,2024-04-04,BR009
TXN002706,M98862,978-0-711772-77-9,2025-01-13,2025-02-01,BR009
TXN002707,M84488,978-0-919234-45-1,2025-04-04,2025-04-17,BR005
TXN002708,M71254,978-0-123643-20-9,2025-09-27,2025-10-27,BR015
TXN002709,M11990,978-1-809952-95-0,2024-05-04,2024-05-07,BR011
TXN002710,M42759,978-0-636648-60-9,2025-04-11,2025-04-24,BR005
TXN002711,M15060,978-0-614290-50-9,2023-11-30,2023-12-09,BR006
TXN002712,M95594,978-0-799155-56-3,2024-01-15,,BR010
TXN002713,M50225,978-1-255132-64-7,2024-09-04,2024-10-02,BR006
TXN002714,M33433,978-1-504868-57-0,2024-09-26,2024-10-11,BR001
TXN002715,M14850,978-0-398477-54-7,2024-01-12,2024-01-30,BR008
TXN002716,M38553,978-1-423050-67-4,2025-02-09,2025-02-18,BR010
TXN002717,M89996,978-0-326172-66-7,2024-03-08,2024-03-17,BR002
TXN002718,M46194,978-1-942725-66-4,2024-08-14,2024-09-04,BR008
TXN002719,M32871,978-1-271746-64-4,2024-11-01,2024-11-09,BR010
TXN002720,M25000,978-1-246347-85-2,2024-08-20,2024-09-17,BR003
TXN002721,M67712,978-0-250616-36-7,2025-05-22,2025-05-30,BR001
TXN002722,M17970,978-1-597667-77-7,2024-05-27,2024-05-28,  BR005 
TXN002723,M98917,978-1-169327-85-6,2024-10-16,2024-11-08,BR014
TXN002724,M15863,978-1-192744-10-1,2025-10-13,2025-10-30,BR006
TXN002725,M68171,978-1-769836-44-4,2025-03-09,2025-03-20,BR002
TXN002726,M84758,978-1-283388-81-8,2025-03-13,2025-03-16,BR014
TXN002727,M94133,978-1-844747-82-5,2024-04-19,2024-04-30,BR005
TXN002728,M89556,978-0-308936-33-1,2024-04-08,2024-05-07,BR006
TXN002729,M95456,978-1-403524-80-5,2025-07-19,2025-07-25,BR005
TXN002730,M58274,978-1-322086-79-8,2024-12-10,2024-12-29,BR015
TXN002731,M13346,978-1-144284-48-8,2024-10-01,2024-10-18,BR004
TXN002732,M76608,978-1-618101-81-5,16/09/2025,2025-09-23,BR012
TXN002733,M59655,978-1-335426-13-0,2025-03-13,2025-03-18,BR001
TXN002734,M59950,978-0-261505-43-8,2025-07-17,,BR011
TXN002735,M20133,978-1-771670-91-3,12/21/2023,2024-01-09,BR004
TXN002736,M92617,978-1-230208-93-0,2024-02-06,2024-02-10,BR007
TXN002737,M79174,978-1-537420-32-5,2024-01-08,2024-01-25,BR010
TXN002738,M78201,978-1-821255-92-3,05/26/2024,2024-06-14,BR005
TXN002739,M48412,978-0-129824-25-1,2024-05-28,2024-06-22,BR006
TXN002740,M57443,978-1-617000-18-8,2025-02-12,2025-02-16,BR006
TXN002741,M41594,978-1-709291-71-5,2024-12-20,2024-12-23,BR015
TXN002742,M56135,978-1-370439-90-4,25/12/2024,2025-01-15,BR002
TXN002743,M73459,978-1-827968-25-4,2025-06-15,2025-06-23,BR008
TXN002744,M84624,978-1-637422-83-0,2024-07-16,2024-07-24,BR003
TXN002745,M63427,978-0-986340-43-7,2024-03-30,2024-04-08,BR011
TXN002746,M47602,978-0-709908-17-3,16/04/2024,,BR002
TXN002747,M65184,978-0-435209-69-8,2025-09-02,2025-09-23,BR003
TXN002748,M35965,978-0-474745-30-0,2025-07-05,2025-07-11,BR015
TXN002749,M25832,978-0-385915-56-4,2025-07-13,2025-08-12,BR013
TXN002750,M71585,978-1-767153-55-0,2023-11-15,2023-12-12,BR003
TXN002751,M66547,978-1-322086-79-8,2024-09-12,2024-09-17,BR003
TXN002752,M77488,978-0-403936-47-2,2025-09-07,2025-09-21,BR015
TXN002753,M56447,978-0-638828-34-4,2024-12-17,2025-01-09,BR012
TXN002754,M48455,978-0-901834-22-5,2023-12-15,2023-12-26,BR015
TXN002755,M87526,978-0-670123-51-3,2024-06-16,2024-06-18,BR002
TXN002756,M19666,978-1-966985-97-6,2024-08-17,2024-09-16,BR006
TXN002757,M63592,978-1-384645-97-1,04/03/2025,2025-03-14,BR012
TXN002758,M72535,978-1-200488-78-2,2025-05-07,2025-06-01,BR012
TXN002759,M87274,978-1-963308-28-0,2024-08-26,2024-08-31,BR015
TXN002760,M11020,978-0-243601-76-9,2025-09-29,2025-10-14,  BR006 
TXN002761,M59725,978-1-491133-72-9,2025-04-21,2025-05-10,BR003
TXN002762,M46608,978-1-456844-30-1,2024-10-22,2024-11-07,BR002
TXN002763,M54710,978-1-322086-79-8,2024-03-23,2024-04-11,BR009
TXN002764,M76614,978-0-328459-29-2,2023-12-14,2023-12-27,BR007
TXN002765,M51756,978-0-971968-34-9,2024-07-14,,BR003
TXN002766,M37614,978-0-537619-68-5,2024-03-19,2024-04-08,BR005
TXN002767,M51204,978-0-222227-26-3,2024-04-01,2024-04-11,BR005
TXN002768,M45893,978-0-602811-54-9,2024-09-05,2024-09-15,BR004
TXN002769,M44003,978-1-824619-56-2,2025-02-18,2025-02-26,BR013
TXN002770,M97350,978-0-956727-66-4,2025-08-03,2025-08-30,BR002
TXN002771,M76676,978-1-280572-48-7,2025-06-18,2025-06-20,  BR001 
TXN002772,M80756,978-0-880623-25-4,2024-09-26,,BR004
TXN002773,M13378,978-0-234966-98-3,2024-08-16,2024-09-04,BR005
TXN002774,M65902,978-0-821469-39-2,2024-06-01,2024-06-16,BR009
TXN002775,,978-1-231432-36-5,2025-06-27,2025-07-25,BR012
TXN002776,M25720,978-0-182423-64-4,21/06/2024,2024-06-24,BR007
TXN002777,M27933,978-0-181511-12-0,2025-10-02,2025-10-14,BR012
TXN002778,M20363,978-1-894122-65-8,2025-05-31,2025-06-11,BR004
TXN002779,M30542,978-0-305888-23-7,2025-06-14,2025-07-08,BR005
TXN002780,M77219,978-0-931578-94-6,2024-08-20,2024-08-31,BR002
TXN002781,M15027,978-0-591868-25-8,2025-02-13,2025-03-02,BR015
TXN002782,M51618,978-1-145383-18-0,2025-04-07,2025-05-06,BR009
TXN002783,M92061,978-1-322086-79-8,2025-03-17,2025-03-25,BR011
TXN002784,M27940,978-1-800015-11-1,2024-05-02,2024-05-24,BR014
TXN002785,M35647,978-0-920375-25-9,2025-06-30,2025-07-06,BR003
TXN002786,M75106,978-0-716146-35-3,2024-04-16,2024-04-19,BR004
TXN002787,M77673,978-0-803175-54-9,05/25/2024,2024-06-08,BR012
TXN002788,M18816,978-0-195189-28-5,04/21/2024,2024-04-27,BR010
TXN002789,M15087,978-1-707913-54-1,2023-10-26,2023-11-16,BR005
TXN002790,M86532,978-1-268356-74-0,2024-05-27,2024-06-18,BR006
TXN002791,M33601,978-0-629435-82-7,2025-02-17,2025-02-27,BR014
TXN002792,M97552,978-0-203919-84-2,2025-05-31,2025-06-20,BR013
TXN002793,M56809,978-0-654527-37-5,2024-12-27,,BR005
TXN002794,M24728,978-0-395548-31-8,2024-07-03,2024-07-13,BR015
TXN002795,M64997,978-0-860583-22-6,2024-12-16,2024-12-30,BR006
TXN002796,M25180,978-0-628687-70-8,2024-02-29,2024-03-12,  BR006 
TXN002797,M62178,978-1-832045-85-8,2025-09-27,2025-10-24,BR013
TXN002798,M74117,978-0-561023-96-0,2023-12-19,2023-12-29,BR011
TXN002799,M45117,978-0-289633-55-7,05/03/2024,2024-03-19,BR015
TXN002800,M17969,978-1-544692-37-1,2024-09-06,2024-09-17,BR006
TXN002801,M63900,978-0-527376-24-6,2024-06-03,2024-06-12,BR008
TXN002802,M17160,978-1-229620-69-9,2024-12-19,2025-01-09,BR012
TXN002803,M15980,978-0-644973-27-4,2025-02-25,2025-03-26,BR007
TXN002804,M31828,978-1-899301-56-0,2025-07-29,2025-08-18,BR013
TXN002805,M90052,978-1-684195-15-2,2025-08-20,2025-09-13,BR010
TXN002806,M12767,978-0-444053-73-2,2025-09-10,2025-09-21,BR002
TXN002807,M56229,978-0-503472-46-7,2024-03-30,,BR009
TXN002808,M16450,978-1-729554-49-4,2023-11-05,2023-11-11,BR006
TXN002809,M80215,978-1-336845-80-0,2024-09-16,2024-10-12,BR012
TXN002810,M31155,978-1-404704-64-0,19/02/2025,2025-03-09,BR006
TXN002811,M42598,978-0-998392-18-9,02/17/2024,2024-03-13,BR001
TXN002812,M79016,978-1-812120-57-5,2025-03-03,2025-03-05,BR007
TXN002813,M30571,978-0-113406-96-8,2024-08-27,2024-09-21,BR001
TXN002814,M42415,978-1-322086-79-8,2025-09-16,2025-10-12,BR012
TXN002815,M59526,978-1-804743-23-2,2024-10-24,2024-11-22,BR003
TXN002816,M45389,978-1-559337-76-2,2024-07-24,,BR002
TXN002817,M64444,978-1-322086-79-8,2025-09-14,2025-10-04,BR012
TXN002818,M29902,978-0-225008-28-9,2023-10-20,2023-10-27,BR010
TXN002819,M89389,978-1-520085-98-2,2024-10-20,2024-11-06,BR013
TXN002820,M13071,978-0-877447-31-3,2025-09-07,2025-09-16,BR008
TXN002821,M95989,978-0-481377-35-8,2024-04-01,2024-04-04,BR007
TXN002822,M39131,978-1-309991-86-2,2025-01-23,2025-02-02,BR009
TXN002823,M79888,978-1-228725-39-5,2024-08-04,,BR007
TXN002824,M75147,978-1-860427-73-2,2024-11-01,2024-11-24,BR006
TXN002825,M24195,978-1-901968-84-2,2024-08-28,2024-09-10,BR010
TXN002826,M40423,978-1-893041-92-9,2025-01-02,2025-01-23,BR008
TXN002827,M50712,978-1-473395-70-1,2025-06-12,2025-06-15,BR013
TXN002828,M22502,978-1-608069-75-0,2025-07-30,2025-08-15,BR004
TXN002829,M87779,978-1-254532-68-4,2025-09-19,2025-10-16,BR003
TXN002830,M72064,978-0-228125-42-6,2025-05-13,2025-05-21,BR014
TXN002831,M17724,978-1-621429-39-5,2023-12-05,2023-12-29,BR005
TXN002832,M54285,978-0-131167-22-3,2024-04-04,2024-04-23,BR001
TXN002833,M88476,978-0-970645-18-0,2025-05-09,2025-05-16,BR001
TXN002834,M83716,978-1-811047-13-2,2024-10-31,2024-11-21,BR009
TXN002835,M40898,978-0-501219-87-3,2025-01-15,2025-02-02,BR012
TXN002836,M20673,978-1-260155-48-8,2025-08-09,2025-08-22,BR007
TXN002837,M26683,978-0-897097-19-2,2025-10-04,2025-10-08,BR003
TXN002838,M31783,978-1-931239-69-1,2024-12-15,2024-12-17,BR014
TXN002839,M65598,978-0-407823-94-5,2023-11-18,2023-12-04,BR011
TXN002840,M28332,978-1-614064-74-9,16/03/2025,2025-03-17,BR009
TXN002841,M48895,978-1-668787-53-3,2025-09-21,2025-10-20,BR005
TXN002842,M98694,978-0-901075-14-7,2025-08-12,2025-08-24,BR006
TXN002843,M83899,978-1-224921-59-3,2024-04-26,2024-05-18,BR003
TXN002844,M36799,978-1-429839-58-7,2025-03-06,2025-03-26,BR012
TXN002845,M42930,978-1-581984-14-9,2024-05-19,2024-06-18,BR004
TXN002846,M27739,978-0-285460-81-2,2024-10-28,2024-10-29,BR012
TXN002847,M51640,978-1-840356-31-1,2025-05-06,2025-05-07,BR003
TXN002848,M50873,978-1-551601-27-4,2024-03-24,2024-04-11,BR004
TXN002849,M70108,978-1-850490-59-3,2025-06-11,2025-07-01,BR001
TXN002850,M30506,978-1-901123-24-1,2024-12-21,2024-12-29,BR011
TXN002851,M55214,978-1-792142-80-2,2025-07-02,2025-07-12,BR015
TXN002852,M65858,978-1-599028-81-1,2025-09-02,2025-09-27,BR005
TXN002853,M62857,978-0-631297-17-8,2023-12-22,2024-01-13,BR009
TXN002854,M36553,978-1-376185-73-7,2024-07-08,2024-07-15,BR003
TXN002855,M46698,978-1-746908-96-6,07/04/2024,2024-07-30,BR010
TXN002856,M78461,978-1-903702-46-8,02/13/2024,2024-03-03,BR013
TXN002857,M87616,978-1-164407-13-3,2025-05-25,2025-06-14,BR013
TXN002858,M97621,978-0-234425-56-5,2024-06-25,2024-07-21,BR004
TXN002859,M40386,978-1-948878-84-5,01/11/2024,2024-01-31,BR002
TXN002860,M29200,978-0-902364-90-5,2025-02-20,2025-03-03,BR008
TXN002861,M20195,978-1-499060-22-5,2024-10-05,2024-10-31,BR001
TXN002862,M67630,978-1-461908-55-5,2024-12-09,2024-12-26,BR008
TXN002863,M25374,978-1-468332-17-9,07/09/2024,2024-07-22,BR007
TXN002864,M72190,978-0-359642-40-3,2024-03-18,2024-04-04,BR014
TXN002865,M20249,978-1-721314-20-1,2024-02-29,2024-03-06,BR014
TXN002866,M93069,978-0-419723-24-0,2024-05-30,2024-06-13,BR012
TXN002867,M83464,978-1-278026-12-1,2025-02-17,2025-03-11,BR012
TXN002868,M25760,978-1-139193-68-9,2025-09-25,2025-10-01,BR007
TXN002869,M13315,978-1-695642-75-1,2025-07-06,2025-07-28,BR014
TXN002870,M55349,978-1-379570-12-7,2024-04-23,2024-05-22,BR004
TXN002871,M35032,978-1-716551-12-3,2025-05-25,2025-05-26,BR003
TXN002872,M35668,978-1-496086-83-9,08/12/2025,2025-08-31,BR009
TXN002873,M50683,978-1-438083-83-4,2025-05-18,2025-05-27,BR015
TXN002874,M75902,978-0-947591-72-4,2023-11-25,2023-12-16,BR010
TXN002875,M46038,978-0-824423-96-4,2025-08-30,,BR007
TXN002876,M43166,978-0-452287-73-0,2024-04-08,2024-05-05,BR001
TXN002877,M13988,978-1-274721-88-4,2023-10-22,2023-11-11,BR015
TXN002878,M92868,978-1-480983-65-6,2025-02-08,2025-03-08,BR003
TXN002879,M94875,978-0-621091-91-5,2023-10-15,2023-10-27,BR013
TXN002880,M13779,978-0-981202-78-5,2024-11-15,2024-12-09,BR012
TXN002881,M33187,978-0-401314-43-2,2025-07-22,,BR003
TXN002882,,978-0-411762-83-4,2024-01-01,2024-01-12,BR011
TXN002883,M22776,978-1-943687-38-1,2023-11-07,2023-11-14,BR005
TXN002884,M95865,978-0-852570-84-5,2024-01-12,2024-02-03,BR001
TXN002885,M51481,978-0-720615-53-1,2024-07-26,2024-08-14,BR003
TXN002886,,978-1-170537-82-4,2025-01-22,2025-02-18,BR011
TXN002887,M97519,978-1-547852-36-9,2024-12-04,2024-12-29,BR002
TXN002888,M75735,978-1-934301-19-7,2025-04-30,,BR005
TXN002889,M68117,978-1-322086-79-8,2024-07-09,2024-07-26,BR010
TXN002890,M63641,978-1-629152-48-6,2025-07-22,2025-07-23,BR012
TXN002891,M50784,978-1-795684-79-8,2024-01-11,2024-01-26,BR006
TXN002892,M84471,978-1-309795-63-7,2024-12-04,2024-12-19,BR002
TXN002893,M21555,978-1-363470-89-1,08/10/2024,2024-10-11,BR002
TXN002894,M34334,978-1-804181-80-5,2025-08-07,2025-09-01,BR011
TXN002895,M32195,978-0-119506-90-7,2024-11-12,2024-11-27,BR004
TXN002896,M20652,978-0-704864-73-3,2024-09-09,2024-10-01,BR004
TXN002897,M94189,978-0-792905-69-1,2024-06-07,2024-07-02,BR014
TXN002898,M27397,978-1-768914-78-5,2024-12-11,2024-12-17,BR007
TXN002899,M46564,978-1-693616-90-7,2024-05-06,2024-06-02,BR006
TXN002900,M34673,978-0-647639-35-1,2025-07-01,2025-07-11,BR004
TXN002901,M43994,978-1-584952-28-2,2025-05-22,,BR005
TXN002902,M56550,978-0-257782-97-3,2025-07-19,2025-08-05,BR006
TXN002903,M68939,978-1-985126-65-7,2024-02-01,2024-02-03,BR011
TXN002904,M86706,978-1-434132-18-5,2025-01-01,2025-01-24,BR009
TXN002905,M66866,978-0-987060-62-4,2024-02-24,2024-03-05,BR013
TXN002906,M37190,978-1-963723-46-5,2025-04-27,2025-05-21,BR009
TXN002907,M45251,978-0-368903-97-7,2024-11-30,2024-12-07,BR013
TXN002908,M71300,978-0-525581-40-6,2025-02-14,2025-03-08,BR015
TXN002909,M92721,978-0-257246-34-5,2024-02-17,2024-02-28,BR003
TXN002910,M58795,978-0-357516-49-2,2023-11-20,2023-11-22,BR011
TXN002911,M52253,978-1-608960-81-1,2025-05-31,2025-06-29,BR011
TXN002912,M11035,978-1-542519-92-2,2024-03-01,2024-03-22,BR008
TXN002913,M23134,978-0-311802-30-2,2024-04-08,2024-04-23,BR006
TXN002914,M81667,978-1-243057-13-6,2024-09-28,2024-10-18,BR001
TXN002915,M69827,978-1-928028-45-1,2024-06-25,2024-07-08,BR012
TXN002916,M72072,978-0-775591-15-6,2024-07-06,2024-07-26,BR005
TXN002917,M54286,978-1-920231-12-5,21/02/2025,2025-03-23,BR007
TXN002918,M40710,978-0-188006-50-6,2025-08-03,2025-08-07,BR015
TXN002919,M65179,978-1-166670-62-7,2025-05-28,2025-06-10,BR005
TXN002920,,978-1-322086-79-8,2024-11-30,2024-12-10,BR009
TXN002921,M88230,978-1-804299-94-4,2024-07-04,2024-07-23,BR009
TXN002922,M28290,978-0-516174-27-3,2024-08-21,2024-08-23,BR006
TXN002923,M21848,978-0-217369-83-1,2024-06-06,2024-06-18,BR013
TXN002924,M70124,978-0-647312-95-7,2025-02-22,,BR008
TXN002925,M29331,978-1-620566-21-3,11/04/2024,2024-11-07,BR003
TXN002926,M34195,978-0-728958-25-8,2025-05-06,2025-05-30,BR004
TXN002927,M42077,978-1-445281-84-1,2025-07-09,2025-07-21,BR009
TXN002928,M10648,978-1-944986-40-7,2024-12-05,,BR006
TXN002929,M82067,978-1-328598-28-8,2023-11-18,2023-12-04,BR012
TXN002930,M97613,978-0-283662-37-9,2023-12-08,2024-01-02,BR008
TXN002931,M22559,978-1-560823-62-9,2024-08-25,2024-08-30,BR006
TXN002932,M62413,978-1-718115-17-0,2024-01-09,2024-01-31,BR015
TXN002933,M65652,978-1-659383-57-7,2024-12-07,,  BR009 
TXN002934,M74003,978-0-431863-79-5,2025-09-18,,BR010
TXN002935,M89760,978-1-597920-97-1,2024-12-26,2025-01-06,BR004
TXN002936,M75726,978-0-391224-28-5,2025-05-28,2025-06-10,BR010
TXN002937,M20127,978-1-598306-57-6,2024-04-04,2024-04-06,BR003
TXN002938,M37686,978-1-122097-92-5,2024-02-16,2024-03-08,BR002
TXN002939,M33576,978-0-982348-94-9,2024-10-10,2024-11-01,BR005
TXN002940,M73000,978-1-322086-79-8,2024-12-28,2025-01-10,BR007
TXN002941,M99435,978-0-824233-95-2,2025-06-15,2025-06-18,BR002
TXN002942,M55388,978-0-365271-80-2,06/07/2025,2025-07-19,BR002
TXN002943,M11602,978-1-424291-91-5,2024-10-01,2024-10-14,BR003
TXN002944,M99954,978-1-951706-97-5,2024-04-22,2024-05-14,BR008
TXN002945,M62652,978-0-660894-40-9,2025-08-18,2025-08-27,BR001
TXN002946,M93115,978-1-507341-11-7,2025-06-04,2025-06-19,BR013
TXN002947,M75806,978-1-367946-48-4,2025-01-19,2025-02-16,BR008
TXN002948,M80126,978-0-962671-40-1,2025-05-21,2025-06-04,BR002
TXN002949,M79692,978-1-320606-30-1,2025-05-11,2025-05-16,BR014
TXN002950,M10911,978-1-762021-50-2,2024-09-17,2024-09-26,BR015
TXN002951,M35901,978-1-927659-14-4,2024-12-07,2024-12-22,BR010
TXN002952,M67001,978-1-322086-79-8,11/03/2025,,BR005
TXN002953,M74175,978-1-183985-72-8,2024-10-15,2024-11-06,BR001
TXN002954,M58404,978-1-872739-62-5,2025-01-08,2025-02-02,BR006
TXN002955,M13084,978-1-852233-64-8,2024-05-24,2024-06-07,BR003
TXN002956,M12296,978-0-964446-30-4,2024-02-18,2024-03-09,BR005
TXN002957,M24638,978-1-630930-18-9,2023-10-28,2023-11-10,BR001
TXN002958,M42588,978-1-541314-87-0,2024-05-27,,BR009
TXN002959,M28958,978-1-575279-98-5,2025-03-19,2025-03-31,BR007
TXN002960,M70035,978-0-898989-16-8,2023-11-18,2023-12-17,BR004
TXN002961,M78623,978-0-760766-66-8,2024-11-07,,BR001
TXN002962,M58863,978-1-322086-79-8,2024-10-12,2024-11-02,  BR010 
TXN002963,M23254,978-0-103225-61-6,2023-12-10,,BR012
TXN002964,M93458,978-0-758816-49-8,2025-04-29,2025-05-05,BR007
TXN002965,M43666,978-1-703779-20-2,2025-08-25,2025-09-21,BR012
TXN002966,M66811,978-0-265488-41-6,2024-08-24,2024-09-02,BR013
TXN002967,M49741,978-0-988102-86-6,2025-04-10,2025-04-18,  BR009 
TXN002968,M16400,978-1-931145-50-3,2024-09-12,2024-10-12,BR008
TXN002969,M67271,978-1-601602-27-5,2024-10-14,2024-10-23,BR012
TXN002970,M75740,978-1-281905-97-0,2023-10-31,2023-11-06,BR010
TXN002971,M98894,978-1-938366-46-8,2024-12-25,2024-12-26,BR001
TXN002972,M64306,978-0-188498-63-9,2025-08-29,2025-09-18,BR005
TXN002973,M93211,978-1-290724-60-9,2025-08-24,2025-09-16,BR004
TXN002974,M52547,978-1-975224-83-7,2024-07-17,2024-08-09,BR010
TXN002975,M89864,978-0-121741-12-9,2025-02-17,2025-03-09,BR010
TXN002976,M53090,978-0-193298-69-9,2024-09-18,2024-09-19,BR008
TXN002977,M54951,978-0-374499-99-0,2024-12-13,2024-12-18,BR006
TXN002978,M70548,978-0-152201-61-6,2025-07-26,2025-08-18,BR008
TXN002979,M32283,978-1-729557-43-3,2025-03-25,2025-04-16,BR005
TXN002980,M84883,978-0-193387-57-7,2024-06-29,2024-07-11,BR011
TXN002981,,978-0-694797-25-7,2023-11-18,2023-11-28,BR009
TXN002982,M51331,978-0-853489-77-1,2024-08-22,,BR008
TXN002983,M91902,978-1-910926-68-0,2024-10-09,2024-10-23,BR010
TXN002984,M64446,978-1-224269-38-1,2025-02-17,2025-02-27,BR001
TXN002985,M82933,978-0-299800-44-4,2023-10-31,2023-11-18,BR004
